id,name,type,parentId,longitude,latitude
230102,道里区,4,230100,126.616912,45.755832
230103,南岗区,4,230100,126.66882,45.759967
230104,道外区,4,230100,126.649094,45.792351
230108,平房区,4,230100,126.63675,45.597529
230109,松北区,4,230100,126.516602,45.794991
230110,香坊区,4,230100,126.662959,45.707871
230111,呼兰区,4,230100,126.587704,45.889557
230112,阿城区,4,230100,126.957984,45.548671
230113,双城区,4,230100,126.31279,45.382873
230123,依兰县,4,230100,129.567777,46.325536
230124,方正县,4,230100,128.829513,45.851673
230125,宾县,4,230100,127.466372,45.746313
230126,巴彦县,4,230100,127.403521,46.086182
230127,木兰县,4,230100,128.043194,45.950649
230128,通河县,4,230100,128.74629,45.990214
230129,延寿县,4,230100,128.311071,45.445956
230183,尚志市,4,230100,128.009218,45.209199
230184,五常市,4,230100,127.167501,44.932164
230202,龙沙区,4,230200,123.958447,47.317103
230203,建华区,4,230200,123.95555,47.354212
230204,铁锋区,4,230200,123.978079,47.340719
230205,昂昂溪区,4,230200,123.822137,47.154806
230206,富拉尔基区,4,230200,123.628926,47.20873
230207,碾子山区,4,230200,122.887548,47.516614
230208,梅里斯达斡尔族区,4,230200,123.752482,47.309755
230221,龙江县,4,230200,123.204953,47.338512
230223,依安县,4,230200,125.306161,47.893442
230224,泰来县,4,230200,123.416631,46.393694
230225,甘南县,4,230200,123.507935,47.921698
230227,富裕县,4,230200,124.474411,47.774038
230229,克山县,4,230200,125.875103,48.037748
230230,克东县,4,230200,126.249124,48.041562
230231,拜泉县,4,230200,126.09905,47.59586
230281,讷河市,4,230200,124.88293,48.466829
230302,鸡冠区,4,230300,130.981342,45.303892
230303,恒山区,4,230300,130.90466,45.21119
230304,滴道区,4,230300,130.844193,45.349068
230305,梨树区,4,230300,130.69699,45.092046
230306,城子河区,4,230300,131.011476,45.336804
230307,麻山区,4,230300,130.477691,45.211863
230321,鸡东县,4,230300,131.124083,45.260413
230381,虎林市,4,230300,132.937002,45.763262
230382,密山市,4,230300,131.846824,45.529482
230402,向阳区,4,230400,130.294331,47.342478
230403,工农区,4,230400,130.27472,47.318971
230404,南山区,4,230400,130.285991,47.315121
230405,兴安区,4,230400,130.239289,47.252805
230406,东山区,4,230400,130.317151,47.338571
230407,兴山区,4,230400,130.303598,47.357698
230421,萝北县,4,230400,130.820566,47.578979
230422,绥滨县,4,230400,131.852863,47.289522
230502,尖山区,4,230500,131.158372,46.646083
230503,岭东区,4,230500,131.165067,46.592663
230505,四方台区,4,230500,131.337636,46.597143
230506,宝山区,4,230500,131.401589,46.577167
230521,集贤县,4,230500,131.141452,46.728448
230522,友谊县,4,230500,131.807815,46.767299
230523,宝清县,4,230500,132.196907,46.327335
230524,饶河县,4,230500,134.014125,46.79726
230602,萨尔图区,4,230600,125.135269,46.629281
230603,龙凤区,4,230600,125.135093,46.562369
230604,让胡路区,4,230600,124.889858,46.642567
230605,红岗区,4,230600,124.891041,46.398567
230606,大同区,4,230600,124.812221,46.039972
230621,肇州县,4,230600,125.268449,45.699543
230622,肇源县,4,230600,125.078311,45.518982
230623,林甸县,4,230600,124.863628,47.171677
230624,杜尔伯特蒙古族自治县,4,230600,124.442829,46.862348
230671,大庆高新技术产业开发区,4,230600,,
230717,伊美区,4,230700,128.907156,47.728257
230718,乌翠区,4,230700,128.68003,47.729319
230719,友好区,4,230700,128.836341,47.840801
230722,嘉荫县,4,230700,130.402406,48.888613
230723,汤旺县,4,230700,129.56205,48.456644
230724,丰林县,4,230700,129.533661,48.290566
230725,大箐山县,4,230700,129.020519,47.028313
230726,南岔县,4,230700,129.283584,47.139009
230751,金林区,4,230700,129.428839,47.413019
230781,铁力市,4,230700,128.032554,46.986604
230803,向阳区,4,230800,130.365263,46.807808
230804,前进区,4,230800,130.375254,46.81405
230805,东风区,4,230800,130.403588,46.822609
230811,郊区,4,230800,130.327182,46.809596
230822,桦南县,4,230800,130.553472,46.239314
230826,桦川县,4,230800,130.71908,47.023001
230828,汤原县,4,230800,129.904747,46.730623
230881,同江市,4,230800,132.510113,47.642475
230882,富锦市,4,230800,132.037659,47.250144
230883,抚远市,4,230800,134.30786,48.365027
230902,新兴区,4,230900,130.93226,45.816579
230903,桃山区,4,230900,131.020046,45.765733
230904,茄子河区,4,230900,131.067545,45.785755
230921,勃利县,4,230900,130.592009,45.755856
231002,东安区,4,231000,129.626651,44.58125
231003,阳明区,4,231000,129.635836,44.595851
231004,爱民区,4,231000,129.591227,44.595897
231005,西安区,4,231000,129.616021,44.577611
231025,林口县,4,231000,130.282286,45.279754
231071,牡丹江经济技术开发区,4,231000,,
231081,绥芬河市,4,231000,131.151805,44.412487
231083,海林市,4,231000,129.380756,44.594017
231084,宁安市,4,231000,129.482505,44.340617
231085,穆棱市,4,231000,130.52446,44.918842
231086,东宁市,4,231000,131.124839,44.090361
231102,爱辉区,4,231100,127.500703,50.252361
231123,逊克县,4,231100,128.478698,49.56429
231124,孙吴县,4,231100,127.336163,49.425645
231181,北安市,4,231100,126.490989,48.241168
231182,五大连池市,4,231100,126.205446,48.517342
231183,嫩江市,4,231100,125.221192,49.185766
231202,北林区,4,231200,126.984995,46.638114
231221,望奎县,4,231200,126.486333,46.832185
231222,兰西县,4,231200,126.287734,46.252966
231223,青冈县,4,231200,126.099314,46.70398
231224,庆安县,4,231200,127.505861,46.864084
231225,明水县,4,231200,125.90601,47.173649
231226,绥棱县,4,231200,127.114928,47.235814
231281,安达市,4,231200,125.307629,46.451882
231282,肇东市,4,231200,125.962419,46.050664
231283,海伦市,4,231200,126.930191,47.450661
232701,漠河市,4,232700,122.539313,52.972465
232721,呼玛县,4,232700,126.651856,51.725924
232722,塔河县,4,232700,124.709733,52.334512
232761,加格达奇区,4,232700,,
232762,松岭区,4,232700,,
232763,新林区,4,232700,,
232764,呼中区,4,232700,,
310101,黄浦区,4,310100,121.48442,31.231661
310104,徐汇区,4,310100,121.436307,31.188334
310105,长宁区,4,310100,121.424751,31.220537
310106,静安区,4,310100,121.447348,31.227718
310107,普陀区,4,310100,121.39547,31.249618
310109,虹口区,4,310100,121.504994,31.264917
310110,杨浦区,4,310100,121.525409,31.259588
310112,闵行区,4,310100,121.380857,31.112834
310113,宝山区,4,310100,121.489431,31.405242
310114,嘉定区,4,310100,121.265276,31.375566
310115,浦东新区,4,310100,121.544346,31.221461
310116,金山区,4,310100,121.341774,30.742769
310117,松江区,4,310100,121.227676,31.03257
310118,青浦区,4,310100,121.124249,31.15098
310120,奉贤区,4,310100,121.473945,30.918406
310151,崇明区,4,310100,121.397662,31.623863
320102,玄武区,4,320100,118.797779,32.048644
320104,秦淮区,4,320100,118.794792,32.039065
320105,建邺区,4,320100,118.731642,32.003343
320106,鼓楼区,4,320100,118.769943,32.066814
320111,浦口区,4,320100,118.627165,32.059796
320113,栖霞区,4,320100,118.909117,32.096423
320114,雨花台区,4,320100,118.779087,31.991291
320115,江宁区,4,320100,118.83951,31.953195
320116,六合区,4,320100,118.822241,32.323235
320117,溧水区,4,320100,119.028414,31.651108
320118,高淳区,4,320100,118.892074,31.328678
320205,锡山区,4,320200,120.357732,31.589484
320206,惠山区,4,320200,120.29843,31.680282
320211,滨湖区,4,320200,120.284381,31.527846
320213,梁溪区,4,320200,120.303551,31.566226
320214,新吴区,4,320200,120.364303,31.49085
320281,江阴市,4,320200,120.284794,31.921642
320282,宜兴市,4,320200,119.821873,31.338429
320302,鼓楼区,4,320300,117.185643,34.288736
320303,云龙区,4,320300,117.251515,34.253638
320305,贾汪区,4,320300,117.465137,34.436492
320311,泉山区,4,320300,117.194405,34.22655
320312,铜山区,4,320300,117.169698,34.181162
320321,丰县,4,320300,116.658111,34.697232
320322,沛县,4,320300,116.936353,34.760761
320324,睢宁县,4,320300,117.941364,33.913727
320371,徐州经济技术开发区,4,320300,,
320381,新沂市,4,320300,118.354747,34.369585
320382,邳州市,4,320300,118.012511,34.339208
320402,天宁区,4,320400,119.999439,31.79232
320404,钟楼区,4,320400,119.902081,31.802608
320411,新北区,4,320400,119.960925,31.86355
320412,武进区,4,320400,119.942441,31.701252
320413,金坛区,4,320400,119.587503,31.722384
320481,溧阳市,4,320400,119.484164,31.416967
320505,虎丘区,4,320500,120.434238,31.329601
320506,吴中区,4,320500,120.632094,31.263604
320507,相城区,4,320500,120.642391,31.369189
320508,姑苏区,4,320500,120.617367,31.335648
320509,吴江区,4,320500,120.645728,31.138525
320571,苏州工业园区,4,320500,,
320581,常熟市,4,320500,120.752512,31.656016
320582,张家港市,4,320500,120.555979,31.876739
320583,昆山市,4,320500,120.980795,31.385476
320585,太仓市,4,320500,121.130344,31.458043
320612,通州区,4,320600,121.073742,32.065972
320613,崇川区,4,320600,120.857253,32.010277
320614,海门区,4,320600,121.182016,31.869418
320623,如东县,4,320600,121.18495,32.331584
320671,南通经济技术开发区,4,320600,,
320681,启东市,4,320600,121.65523,31.792831
320682,如皋市,4,320600,120.574028,32.371493
320685,海安市,4,320600,120.46779,32.532853
320703,连云区,4,320700,119.338901,34.760317
320706,海州区,4,320700,119.163492,34.572506
320707,赣榆区,4,320700,119.173173,34.841336
320722,东海县,4,320700,118.752869,34.542194
320723,灌云县,4,320700,119.239426,34.284074
320724,灌南县,4,320700,119.315583,34.087251
320771,连云港经济技术开发区,4,320700,,
320772,连云港高新技术产业开发区,4,320700,,
320803,淮安区,4,320800,119.167809,33.531037
320804,淮阴区,4,320800,119.034895,33.632588
320812,清江浦区,4,320800,119.026662,33.552579
320813,洪泽区,4,320800,118.873132,33.294095
320826,涟水县,4,320800,119.260589,33.781648
320830,盱眙县,4,320800,118.544545,33.011905
320831,金湖县,4,320800,119.020432,33.024663
320871,淮安经济技术开发区,4,320800,,
320902,亭湖区,4,320900,120.196148,33.391414
320903,盐都区,4,320900,120.153567,33.338538
320904,大丰区,4,320900,120.500761,33.200047
320921,响水县,4,320900,119.578332,34.199172
320922,滨海县,4,320900,119.820713,33.990372
320923,阜宁县,4,320900,119.802271,33.758857
320924,射阳县,4,320900,120.326338,33.766277
320925,建湖县,4,320900,119.788743,33.438931
320971,盐城经济技术开发区,4,320900,,
320981,东台市,4,320900,120.320308,32.867845
321002,广陵区,4,321000,119.431785,32.395654
321003,邗江区,4,321000,119.397935,32.37741
321012,江都区,4,321000,119.569684,32.43571
321023,宝应县,4,321000,119.358389,33.241125
321071,扬州经济技术开发区,4,321000,,
321081,仪征市,4,321000,119.184468,32.272833
321084,高邮市,4,321000,119.45892,32.781606
321102,京口区,4,321100,119.470186,32.198285
321111,润州区,4,321100,119.411383,32.195146
321112,丹徒区,4,321100,119.433854,32.132118
321171,镇江新区,4,321100,,
321181,丹阳市,4,321100,119.606071,32.010035
321182,扬中市,4,321100,119.796816,32.236476
321183,句容市,4,321100,119.168693,31.945732
321202,海陵区,4,321200,119.923825,32.49248
321203,高港区,4,321200,119.88154,32.31923
321204,姜堰区,4,321200,120.12807,32.51029
321271,泰州医药高新技术产业开发区,4,321200,,
321281,兴化市,4,321200,119.85255,32.911952
321282,靖江市,4,321200,120.277124,31.98325
321283,泰兴市,4,321200,120.051475,32.173072
321302,宿城区,4,321300,118.242048,33.963891
321311,宿豫区,4,321300,118.330423,33.94813
321322,沭阳县,4,321300,118.804321,34.110642
321323,泗阳县,4,321300,118.703636,33.723576
321324,泗洪县,4,321300,118.223941,33.476575
321371,宿迁经济技术开发区,4,321300,,
330102,上城区,4,330100,120.19732,30.226543
330105,拱墅区,4,330100,120.141503,30.319126
330106,西湖区,4,330100,120.130396,30.259242
330108,滨江区,4,330100,120.211981,30.208332
330109,萧山区,4,330100,120.264263,30.184119
330110,余杭区,4,330100,119.978742,30.273705
330111,富阳区,4,330100,119.96022,30.048803
330112,临安区,4,330100,119.724457,30.234375
330113,临平区,4,330100,120.299222,30.419154
330114,钱塘区,4,330100,120.493941,30.32304
330122,桐庐县,4,330100,119.691755,29.79418
330127,淳安县,4,330100,119.042015,29.609678
330182,建德市,4,330100,119.281195,29.474964
330203,海曙区,4,330200,121.550485,29.873705
330205,江北区,4,330200,121.555067,29.88673
330206,北仑区,4,330200,121.844601,29.899548
330211,镇海区,4,330200,121.596686,29.965212
330212,鄞州区,4,330200,121.546617,29.817302
330213,奉化区,4,330200,121.406151,29.655292
330225,象山县,4,330200,121.869251,29.476826
330226,宁海县,4,330200,121.429729,29.287929
330281,余姚市,4,330200,121.154572,30.037967
330282,慈溪市,4,330200,121.266525,30.170695
330302,鹿城区,4,330300,120.655199,28.015776
330303,龙湾区,4,330300,120.812333,27.933261
330304,瓯海区,4,330300,120.615149,27.967445
330305,洞头区,4,330300,121.157406,27.836412
330324,永嘉县,4,330300,120.69136,28.153914
330326,平阳县,4,330300,120.565161,27.662394
330327,苍南县,4,330300,120.425957,27.518636
330328,文成县,4,330300,120.090929,27.786856
330329,泰顺县,4,330300,119.717643,27.556578
330371,温州经济技术开发区,4,330300,,
330381,瑞安市,4,330300,120.655245,27.778967
330382,乐清市,4,330300,120.986297,28.112519
330383,龙港市,4,330300,120.552952,27.578379
330402,南湖区,4,330400,120.782952,30.747738
330411,秀洲区,4,330400,120.709047,30.764811
330421,嘉善县,4,330400,120.926031,30.83085
330424,海盐县,4,330400,120.94628,30.52664
330481,海宁市,4,330400,120.680224,30.511536
330482,平湖市,4,330400,121.015619,30.677804
330483,桐乡市,4,330400,120.565127,30.630375
330502,吴兴区,4,330500,120.185608,30.857184
330503,南浔区,4,330500,120.418244,30.850835
330521,德清县,4,330500,119.9774,30.54251
330522,长兴县,4,330500,119.911212,31.026962
330523,安吉县,4,330500,119.680261,30.638803
330602,越城区,4,330600,120.582338,29.989092
330603,柯桥区,4,330600,120.495532,30.083039
330604,上虞区,4,330600,120.868571,30.033862
330624,新昌县,4,330600,120.903918,29.500525
330681,诸暨市,4,330600,120.246602,29.709398
330683,嵊州市,4,330600,120.830505,29.561519
330702,婺城区,4,330700,119.571574,29.087311
330703,金东区,4,330700,119.692821,29.099822
330723,武义县,4,330700,119.816341,28.892562
330726,浦江县,4,330700,119.89259,29.453363
330727,磐安县,4,330700,120.449937,29.054491
330781,兰溪市,4,330700,119.460404,29.209059
330782,义乌市,4,330700,120.075679,29.306296
330783,东阳市,4,330700,120.24179,29.290158
330784,永康市,4,330700,120.047356,28.88899
330802,柯城区,4,330800,118.874138,28.936937
330803,衢江区,4,330800,118.959139,28.980356
330822,常山县,4,330800,118.511224,28.902446
330824,开化县,4,330800,118.406852,29.1179
330825,龙游县,4,330800,119.1723,29.028214
330881,江山市,4,330800,118.627228,28.73796
330902,定海区,4,330900,122.106844,30.019795
330903,普陀区,4,330900,122.323297,29.970571
330921,岱山县,4,330900,122.225718,30.264533
330922,嵊泗县,4,330900,122.45132,30.725677
331002,椒江区,4,331000,121.442859,28.673334
331003,黄岩区,4,331000,121.261804,28.649433
331004,路桥区,4,331000,121.337874,28.578244
331022,三门县,4,331000,121.39561,29.104888
331023,天台县,4,331000,121.006657,29.144594
331024,仙居县,4,331000,120.728733,28.846856
331081,温岭市,4,331000,121.385435,28.372805
331082,临海市,4,331000,121.144625,28.859042
331083,玉环市,4,331000,121.231915,28.136703
331102,莲都区,4,331100,119.912266,28.4461
331121,青田县,4,331100,120.289693,28.1396
331122,缙云县,4,331100,120.091685,28.659294
331123,遂昌县,4,331100,119.275865,28.592388
331124,松阳县,4,331100,119.481406,28.448883
331125,云和县,4,331100,119.573454,28.116024
331126,庆元县,4,331100,119.062572,27.619213
331127,景宁畲族自治县,4,331100,119.635686,27.973594
331181,龙泉市,4,331100,119.14126,28.074916
340102,瑶海区,4,340100,117.30944,31.858111
340103,庐阳区,4,340100,117.265088,31.878722
340104,蜀山区,4,340100,117.26053,31.851211
340111,包河区,4,340100,117.310133,31.793801
340121,长丰县,4,340100,117.167632,32.478347
340122,肥东县,4,340100,117.4779,31.878601
340123,肥西县,4,340100,117.158416,31.707006
340124,庐江县,4,340100,117.288165,31.256978
340171,合肥高新技术产业开发区,4,340100,,
340172,合肥经济技术开发区,4,340100,,
340173,合肥新站高新技术产业开发区,4,340100,,
340181,巢湖市,4,340100,117.890236,31.624464
340202,镜湖区,4,340200,118.385133,31.34056
340207,鸠江区,4,340200,118.392337,31.369752
340209,弋江区,4,340200,118.372664,31.311421
340210,湾沚区,4,340200,118.576124,31.134809
340212,繁昌区,4,340200,118.198536,31.101766
340223,南陵县,4,340200,118.334083,30.914621
340271,芜湖经济技术开发区,4,340200,,
340272,安徽芜湖三山经济开发区,4,340200,,
340281,无为市,4,340200,117.902265,31.304462
340302,龙子湖区,4,340300,117.454544,32.90863
340303,蚌山区,4,340300,117.373347,32.916393
340304,禹会区,4,340300,117.34186,32.929715
340311,淮上区,4,340300,117.359352,32.96557
340321,怀远县,4,340300,117.205083,32.971543
340322,五河县,4,340300,117.881312,33.126532
340323,固镇县,4,340300,117.316585,33.318371
340371,蚌埠市高新技术开发区,4,340300,,
340372,蚌埠市经济开发区,4,340300,,
340402,大通区,4,340400,117.053314,32.631519
340403,田家庵区,4,340400,117.017263,32.647456
340404,谢家集区,4,340400,116.860026,32.599173
340405,八公山区,4,340400,116.832979,32.630922
340406,潘集区,4,340400,116.834715,32.77208
340421,凤台县,4,340400,116.710947,32.710536
340422,寿县,4,340400,116.798203,32.545027
340503,花山区,4,340500,118.511366,31.700127
340504,雨山区,4,340500,118.498675,31.682374
340506,博望区,4,340500,118.818276,31.55117
340521,当涂县,4,340500,118.497873,31.570857
340522,含山县,4,340500,118.101448,31.735559
340523,和县,4,340500,118.353668,31.74248
340602,杜集区,4,340600,116.827949,33.991412
340603,相山区,4,340600,116.795233,33.959927
340604,烈山区,4,340600,116.813221,33.895407
340621,濉溪县,4,340600,116.76616,33.915612
340705,铜官区,4,340700,117.856541,30.936772
340706,义安区,4,340700,117.937405,30.950619
340711,郊区,4,340700,117.767919,30.821699
340722,枞阳县,4,340700,117.250191,30.705466
340802,迎江区,4,340800,117.090878,30.512768
340803,大观区,4,340800,117.013469,30.553697
340811,宜秀区,4,340800,116.987469,30.613189
340822,怀宁县,4,340800,116.829612,30.73484
340825,太湖县,4,340800,116.30881,30.454198
340826,宿松县,4,340800,116.134485,30.171663
340827,望江县,4,340800,116.70641,30.128404
340828,岳西县,4,340800,116.359732,30.849716
340871,安徽安庆经济开发区,4,340800,,
340881,桐城市,4,340800,116.936588,31.035476
340882,潜山市,4,340800,116.581224,30.631022
341002,屯溪区,4,341000,118.315012,29.69655
341003,黄山区,4,341000,118.141632,30.272991
341004,徽州区,4,341000,118.336799,29.827291
341021,歙县,4,341000,118.415258,29.861354
341022,休宁县,4,341000,118.193533,29.784532
341023,黟县,4,341000,117.938139,29.92477
341024,祁门县,4,341000,117.717452,29.854179
341102,琅琊区,4,341100,118.32115,32.334475
341103,南谯区,4,341100,118.416715,32.200084
341122,来安县,4,341100,118.432581,32.423072
341124,全椒县,4,341100,118.274149,32.08593
341125,定远县,4,341100,117.698528,32.530741
341126,凤阳县,4,341100,117.531791,32.875714
341171,中新苏滁高新技术产业开发区,4,341100,,
341172,滁州经济技术开发区,4,341100,,
341181,天长市,4,341100,119.004838,32.667409
341182,明光市,4,341100,118.018197,32.78193
341202,颍州区,4,341200,115.806916,32.883322
341203,颍东区,4,341200,115.856728,32.91173
341204,颍泉区,4,341200,115.807415,32.925461
341221,临泉县,4,341200,115.26312,33.038884
341222,太和县,4,341200,115.621941,33.160327
341225,阜南县,4,341200,115.596003,32.659681
341226,颍上县,4,341200,116.256772,32.653211
341271,阜阳合肥现代产业园区,4,341200,,
341272,阜阳经济技术开发区,4,341200,,
341282,界首市,4,341200,115.374688,33.257799
341302,埇桥区,4,341300,116.977039,33.640205
341321,砀山县,4,341300,116.366257,34.442139
341322,萧县,4,341300,116.947289,34.18884
341323,灵璧县,4,341300,117.549321,33.554464
341324,泗县,4,341300,117.910277,33.483686
341371,宿州马鞍山现代产业园区,4,341300,,
341372,宿州经济技术开发区,4,341300,,
341502,金安区,4,341500,116.539458,31.75014
341503,裕安区,4,341500,116.479505,31.738789
341504,叶集区,4,341500,115.925271,31.863693
341522,霍邱县,4,341500,116.277966,32.353362
341523,舒城县,4,341500,116.94863,31.462036
341524,金寨县,4,341500,115.934253,31.727295
341525,霍山县,4,341500,116.348274,31.409668
341602,谯城区,4,341600,115.779081,33.876436
341621,涡阳县,4,341600,116.21665,33.494134
341622,蒙城县,4,341600,116.56434,33.265671
341623,利辛县,4,341600,116.206396,33.158424
341702,贵池区,4,341700,117.568087,30.688237
341721,东至县,4,341700,117.027533,30.111182
341722,石台县,4,341700,117.486211,30.210218
341723,青阳县,4,341700,117.847366,30.639006
341802,宣州区,4,341800,118.786098,30.944356
341821,郎溪县,4,341800,119.184326,31.142995
341823,泾县,4,341800,118.419552,30.688793
341824,绩溪县,4,341800,118.578519,30.067533
341825,旌德县,4,341800,118.550043,30.298287
341871,宣城市经济开发区,4,341800,,
341881,宁国市,4,341800,118.983085,30.634032
341882,广德市,4,341800,119.420799,30.877608
350102,鼓楼区,4,350100,119.304507,26.082666
350103,台江区,4,350100,119.31419,26.052826
350104,仓山区,4,350100,119.27322,26.047027
350105,马尾区,4,350100,119.439259,25.998657
350111,晋安区,4,350100,119.328591,26.081963
350112,长乐区,4,350100,119.593579,25.888274
350121,闽侯县,4,350100,119.131362,26.150428
350122,连江县,4,350100,119.539542,26.197737
350123,罗源县,4,350100,119.549129,26.490215
350124,闽清县,4,350100,118.863334,26.221099
350125,永泰县,4,350100,118.932746,25.867198
350128,平潭县,4,350100,119.789893,25.498767
350181,福清市,4,350100,119.384388,25.720081
350203,思明区,4,350200,118.082745,24.445676
350205,海沧区,4,350200,118.032883,24.484688
350206,湖里区,4,350200,118.146825,24.512858
350211,集美区,4,350200,118.097407,24.575976
350212,同安区,4,350200,118.150823,24.723299
350213,翔安区,4,350200,118.247911,24.618583
350302,城厢区,4,350300,118.994261,25.419062
350303,涵江区,4,350300,119.116173,25.459057
350304,荔城区,4,350300,119.014821,25.432268
350305,秀屿区,4,350300,119.105177,25.318649
350322,仙游县,4,350300,118.689745,25.373373
350404,三元区,4,350400,117.646153,26.271653
350405,沙县区,4,350400,117.792551,26.396843
350421,明溪县,4,350400,117.202119,26.355938
350423,清流县,4,350400,116.816772,26.177658
350424,宁化县,4,350400,116.654369,26.262298
350425,大田县,4,350400,117.846828,25.692535
350426,尤溪县,4,350400,118.189772,26.168712
350428,将乐县,4,350400,117.471127,26.728917
350429,泰宁县,4,350400,117.175448,26.900244
350430,建宁县,4,350400,116.848488,26.833566
350481,永安市,4,350400,117.365046,25.941671
350502,鲤城区,4,350500,118.58652,24.908133
350503,丰泽区,4,350500,118.613007,24.890373
350504,洛江区,4,350500,118.671168,24.939319
350505,泉港区,4,350500,118.915804,25.120399
350521,惠安县,4,350500,118.781037,25.012449
350524,安溪县,4,350500,118.186295,25.056065
350525,永春县,4,350500,118.29416,25.321849
350526,德化县,4,350500,118.241104,25.492102
350527,金门县,4,350500,118.323912,24.434368
350581,石狮市,4,350500,118.647945,24.731969
350582,晋江市,4,350500,118.551659,24.781635
350583,南安市,4,350500,118.385929,24.960056
350602,芗城区,4,350600,117.653727,24.510937
350603,龙文区,4,350600,117.711188,24.503523
350604,龙海区,4,350600,117.818485,24.446839
350605,长泰区,4,350600,117.759119,24.625989
350622,云霄县,4,350600,117.334351,23.935433
350623,漳浦县,4,350600,117.613783,24.11741
350624,诏安县,4,350600,117.175314,23.711674
350626,东山县,4,350600,117.4295,23.702034
350627,南靖县,4,350600,117.357061,24.5151
350628,平和县,4,350600,117.314798,24.363831
350629,华安县,4,350600,117.53411,25.00445
350702,延平区,4,350700,118.181806,26.637503
350703,建阳区,4,350700,118.120392,27.331996
350721,顺昌县,4,350700,117.809433,26.793455
350722,浦城县,4,350700,118.541079,27.917804
350723,光泽县,4,350700,117.333812,27.541061
350724,松溪县,4,350700,118.785429,27.526028
350725,政和县,4,350700,118.857703,27.366122
350781,邵武市,4,350700,117.492778,27.340672
350782,武夷山市,4,350700,118.035321,27.756422
350783,建瓯市,4,350700,118.304712,27.023233
350802,新罗区,4,350800,117.036816,25.098942
350803,永定区,4,350800,116.732216,24.724148
350821,长汀县,4,350800,116.357581,25.833531
350823,上杭县,4,350800,116.419447,25.049867
350824,武平县,4,350800,116.100216,25.096139
350825,连城县,4,350800,116.754472,25.710538
350881,漳平市,4,350800,117.419823,25.290481
350902,蕉城区,4,350900,119.526284,26.660658
350921,霞浦县,4,350900,120.005267,26.885971
350922,古田县,4,350900,118.74603,26.578134
350923,屏南县,4,350900,118.985759,26.908256
350924,寿宁县,4,350900,119.514589,27.45467
350925,周宁县,4,350900,119.338998,27.104797
350926,柘荣县,4,350900,119.900597,27.23421
350981,福安市,4,350900,119.647871,27.088274
350982,福鼎市,4,350900,120.216559,27.324796
360102,东湖区,4,360100,115.903576,28.698787
360103,西湖区,4,360100,115.876998,28.657005
360104,青云谱区,4,360100,115.925709,28.62182
360111,青山湖区,4,360100,115.962138,28.682867
360112,新建区,4,360100,115.815244,28.693192
360113,红谷滩区,4,360100,115.858127,28.698188
360121,南昌县,4,360100,115.93349,28.557921
360123,安义县,4,360100,115.549158,28.845585
360124,进贤县,4,360100,116.242468,28.377627
360202,昌江区,4,360200,117.182648,29.273683
360203,珠山区,4,360200,117.271365,29.305191
360222,浮梁县,4,360200,117.214984,29.352493
360281,乐平市,4,360200,117.151499,28.978521
360302,安源区,4,360300,113.87072,27.615
360313,湘东区,4,360300,113.733047,27.640075
360321,莲花县,4,360300,113.961589,27.128498
360322,上栗县,4,360300,113.795294,27.880221
360323,芦溪县,4,360300,114.029351,27.631273
360402,濂溪区,4,360400,115.992735,29.668008
360403,浔阳区,4,360400,116.001677,29.70547
360404,柴桑区,4,360400,115.911005,29.608775
360423,武宁县,4,360400,115.092649,29.246785
360424,修水县,4,360400,114.546536,29.026166
360425,永修县,4,360400,115.83207,29.011392
360426,德安县,4,360400,115.767114,29.298599
360428,都昌县,4,360400,116.203999,29.273803
360429,湖口县,4,360400,116.252206,29.731194
360430,彭泽县,4,360400,116.563858,29.877404
360481,瑞昌市,4,360400,115.681221,29.676026
360482,共青城市,4,360400,115.784269,29.235082
360483,庐山市,4,360400,116.045118,29.448225
360502,渝水区,4,360500,114.944499,27.799526
360521,分宜县,4,360500,114.69264,27.814723
360602,月湖区,4,360600,117.10247,28.266999
360603,余江区,4,360600,116.854576,28.199657
360681,贵溪市,4,360600,117.245178,28.292397
360702,章贡区,4,360700,114.920426,25.818247
360703,南康区,4,360700,114.765044,25.661369
360704,赣县区,4,360700,115.021196,25.854496
360722,信丰县,4,360700,114.922485,25.38676
360723,大余县,4,360700,114.362306,25.401968
360724,上犹县,4,360700,114.55177,25.784754
360725,崇义县,4,360700,114.308135,25.682278
360726,安远县,4,360700,115.393992,25.136855
360728,定南县,4,360700,115.027908,24.783372
360729,全南县,4,360700,114.530148,24.742353
360730,宁都县,4,360700,116.009171,26.470865
360731,于都县,4,360700,115.415145,25.952564
360732,兴国县,4,360700,115.363475,26.338129
360733,会昌县,4,360700,115.809271,25.58734
360734,寻乌县,4,360700,115.638534,24.969513
360735,石城县,4,360700,116.347611,26.31491
360781,瑞金市,4,360700,116.027114,25.88623
360783,龙南市,4,360700,114.804474,24.901216
360802,吉州区,4,360800,114.994991,27.144204
360803,青原区,4,360800,115.014836,27.082012
360821,吉安县,4,360800,114.908337,27.039866
360822,吉水县,4,360800,115.135963,27.229697
360823,峡江县,4,360800,115.316567,27.5829
360824,新干县,4,360800,115.386853,27.740368
360825,永丰县,4,360800,115.421599,27.317301
360826,泰和县,4,360800,114.922987,26.801687
360827,遂川县,4,360800,114.520825,26.313413
360828,万安县,4,360800,114.759746,26.456821
360829,安福县,4,360800,114.619818,27.393286
360830,永新县,4,360800,114.242425,26.945157
